"ResponseId","ImageNum","Mancheck","paintType","like","beauty","profound","worth","emo","story","meaningful","effort","totalmins","crtcorrect","growth","fixed","empathy","openness","posAI","negAI","Matched"
70,27,"Human","R",1,1,1,1,1,1,1,1,10,7,16,17,61,53,21,20,1
70,28,"AI","A",1,1,1,1,1,1,1,1,5,7,16,17,61,53,21,20,1
70,29,"AI","A",2,2,1,1,2,3,1,2,45,7,16,17,61,53,21,20,1
70,3,"Human","R",2,2,1,2,1,3,1,2,15,7,16,17,61,53,21,20,1
70,30,"Human","R",2,2,1,3,1,3,2,2,17280,7,16,17,61,53,21,20,1
70,4,"AI","A",2,1,1,1,1,1,1,1,5,7,16,17,61,53,21,20,1
70,5,"Human","R",3,2,1,1,2,4,1,1,15,7,16,17,61,53,21,20,1
70,6,"Human","A",3,1,1,2,3,1,1,1,45,7,16,17,61,53,21,20,1
70,7,"AI","R",2,2,1,1,1,3,1,1,5,7,16,17,61,53,21,20,1
70,8,"AI","A",1,1,1,1,1,2,1,2,15,7,16,17,61,53,21,20,1
70,9,"Human","A",3,2,1,1,1,1,1,1,15,7,16,17,61,53,21,20,1
71,1,"AI","R",3,3,2,2,2,2,2,3,20,7,22,6,67,50,44,25,1
71,10,"Human","R",4,4,2,3,2,2,2,4,4320,7,22,6,67,50,44,25,1
71,11,"AI","A",3,3,3,3,3,3,2,3,20,7,22,6,67,50,44,25,1
71,12,"AI","R",4,4,2,2,3,3,2,3,20,7,22,6,67,50,44,25,1
71,13,"Human","R",3,3,2,3,2,2,2,4,7200,7,22,6,67,50,44,25,1
71,14,"Human","A",1,1,1,2,2,2,1,3,1440,7,22,6,67,50,44,25,1
71,15,"Human","A",2,2,2,2,2,2,1,4,7200,7,22,6,67,50,44,25,1
71,16,"Human","R",3,4,2,3,2,3,3,4,17280,7,22,6,67,50,44,25,1
71,17,"AI","A",1,1,2,1,1,1,1,2,12,7,22,6,67,50,44,25,1
71,18,"Human","R",1,1,1,1,3,1,1,2,300,7,22,6,67,50,44,25,1
71,19,"Human","R",3,3,2,2,1,2,1,3,5760,7,22,6,67,50,44,25,1
71,2,"Human","A",1,1,1,2,2,1,1,4,2880,7,22,6,67,50,44,25,1
71,20,"Human","A",4,4,3,3,3,3,2,3,4320,7,22,6,67,50,44,25,1
71,21,"Human","A",2,3,2,2,1,2,1,3,14400,7,22,6,67,50,44,25,1
71,22,"Human","R",4,3,2,2,3,3,3,4,14400,7,22,6,67,50,44,25,1
71,23,"Human","A",2,2,2,1,1,1,1,2,60,7,22,6,67,50,44,25,1
71,24,"Human","A",3,4,1,2,2,1,1,2,60,7,22,6,67,50,44,25,1
71,25,"AI","R",2,1,2,2,2,1,1,2,60,7,22,6,67,50,44,25,1
71,26,"AI","R",2,2,2,2,2,2,1,3,20,7,22,6,67,50,44,25,1
71,27,"AI","R",3,3,2,2,3,3,2,3,60,7,22,6,67,50,44,25,1
71,28,"Human","A",1,2,2,2,2,2,1,4,11520,7,22,6,67,50,44,25,1
71,29,"AI","A",5,4,3,3,4,4,3,3,25,7,22,6,67,50,44,25,1
71,3,"AI","R",3,3,2,2,2,2,2,3,20,7,22,6,67,50,44,25,1
71,30,"Human","R",3,3,2,2,2,3,1,4,14400,7,22,6,67,50,44,25,1
71,4,"Human","A",2,2,2,2,3,3,1,4,14400,7,22,6,67,50,44,25,1
71,5,"AI","R",2,1,2,2,2,2,1,2,15,7,22,6,67,50,44,25,1
71,6,"Human","A",3,3,2,3,3,3,2,4,5040,7,22,6,67,50,44,25,1
71,7,"AI","R",3,3,3,3,3,3,2,2,360,7,22,6,67,50,44,25,1
71,8,"AI","A",4,2,3,3,3,3,3,3,60,7,22,6,67,50,44,25,1
71,9,"Human","A",1,1,1,1,3,2,1,3,1440,7,22,6,67,50,44,25,1
72,1,"Human","R",2,3,4,3,3,5,2,4,10260,5,24,10,70,56,50,29,1
72,10,"Human","R",3,4,3,3,4,5,3,4,17520,5,24,10,70,56,50,29,1
72,11,"Human","A",3,3,4,3,4,5,3,3,10380,5,24,10,70,56,50,29,1
72,12,"AI","R",4,3,3,3,5,5,2,2,10,5,24,10,70,56,50,29,1
72,13,"AI","R",4,4,4,3,4,5,3,2,6,5,24,10,70,56,50,29,1
72,14,"AI","A",1,2,2,2,1,2,1,3,2,5,24,10,70,56,50,29,1
72,15,"Human","A",3,3,4,4,2,4,2,4,8940,5,24,10,70,56,50,29,1
72,16,"Human","R",2,3,2,3,2,3,2,4,4850,5,24,10,70,56,50,29,1
72,17,"Human","A",2,2,2,2,1,2,1,3,1440,5,24,10,70,56,50,29,1
72,18,"AI","R",3,3,3,2,3,4,2,2,4,5,24,10,70,56,50,29,1
72,19,"AI","R",4,4,3,4,3,5,2,3,8,5,24,10,70,56,50,29,1
72,2,"AI","A",2,2,3,2,3,3,1,2,5,5,24,10,70,56,50,29,1
72,20,"AI","A",3,3,3,2,2,3,2,2,3,5,24,10,70,56,50,29,1
72,21,"AI","A",3,3,2,2,2,3,1,2,4,5,24,10,70,56,50,29,1
72,22,"AI","R",5,4,4,3,4,4,2,3,6,5,24,10,70,56,50,29,1
72,23,"AI","A",1,2,1,1,1,1,1,2,2,5,24,10,70,56,50,29,1
72,24,"Human","A",3,3,2,3,1,2,1,3,120,5,24,10,70,56,50,29,1
72,25,"Human","R",4,3,4,3,3,4,2,3,11880,5,24,10,70,56,50,29,1
72,26,"Human","R",2,4,3,3,2,5,2,4,13260,5,24,10,70,56,50,29,1
72,27,"AI","R",3,3,4,2,4,5,2,2,3,5,24,10,70,56,50,29,1
72,28,"Human","A",3,3,3,3,2,2,1,3,10320,5,24,10,70,56,50,29,1
72,29,"AI","A",2,3,3,3,1,3,1,2,3,5,24,10,70,56,50,29,1
72,3,"Human","R",4,4,4,4,3,5,3,5,22020,5,24,10,70,56,50,29,1
72,30,"Human","R",4,4,4,3,3,5,3,4,8940,5,24,10,70,56,50,29,1
72,4,"Human","A",3,3,4,3,4,4,2,3,7620,5,24,10,70,56,50,29,1
72,5,"AI","R",2,2,3,2,2,3,1,2,4,5,24,10,70,56,50,29,1
72,6,"AI","A",1,2,2,2,1,2,1,2,2,5,24,10,70,56,50,29,1
72,7,"AI","R",4,4,3,4,3,5,2,3,3,5,24,10,70,56,50,29,1
72,8,"AI","A",3,3,4,2,3,4,2,2,1,5,24,10,70,56,50,29,1
72,9,"AI","A",2,2,1,2,1,1,1,2,2,5,24,10,70,56,50,29,1
73,1,"AI","R",3,3,3,3,3,3,3,2,30,2,16,15,72,50,26,15,1
73,10,"AI","R",3,3,3,3,3,3,3,2,25,2,16,15,72,50,26,15,1
73,11,"Human","A",4,4,4,4,4,4,4,4,16455,2,16,15,72,50,26,15,1
73,12,"Human","R",3,4,4,4,4,4,4,4,10815,2,16,15,72,50,26,15,1
73,13,"Human","R",4,4,4,4,4,4,4,4,10935,2,16,15,72,50,26,15,1
73,14,"AI","A",3,3,3,3,3,3,3,3,35,2,16,15,72,50,26,15,1
73,15,"Human","A",3,3,3,3,3,3,3,3,9552,2,16,15,72,50,26,15,1
73,16,"Human","R",4,4,3,4,4,4,4,3,9315,2,16,15,72,50,26,15,1
73,17,"Human","A",4,4,4,4,4,4,4,4,17895,2,16,15,72,50,26,15,1
73,18,"AI","R",2,2,2,2,2,2,2,2,18,2,16,15,72,50,26,15,1
73,19,"AI","R",3,3,3,3,3,3,3,2,75,2,16,15,72,50,26,15,1
73,2,"Human","A",3,3,4,4,4,4,3,4,18127,2,16,15,72,50,26,15,1
73,20,"AI","A",2,2,2,2,2,2,2,2,10,2,16,15,72,50,26,15,1
73,21,"AI","A",3,3,3,2,2,2,3,2,10,2,16,15,72,50,26,15,1
73,22,"AI","R",3,3,3,2,3,3,3,3,10,2,16,15,72,50,26,15,1
73,23,"Human","A",4,4,4,4,4,4,4,4,7815,2,16,15,72,50,26,15,1
73,24,"Human","A",3,4,3,3,3,3,3,4,8355,2,16,15,72,50,26,15,1
73,25,"Human","R",4,4,4,3,4,4,4,3,7935,2,16,15,72,50,26,15,1
73,26,"AI","R",3,3,3,2,3,3,3,2,25,2,16,15,72,50,26,15,1
73,27,"Human","R",4,4,4,4,4,4,4,4,11000,2,16,15,72,50,26,15,1
73,28,"Human","A",4,4,4,4,4,4,4,4,22520,2,16,15,72,50,26,15,1
73,29,"AI","A",3,3,3,3,3,3,3,3,45,2,16,15,72,50,26,15,1
73,3,"Human","R",5,5,5,5,5,5,5,5,15321,2,16,15,72,50,26,15,1
73,30,"Human","R",4,4,4,4,4,4,4,4,10990,2,16,15,72,50,26,15,1
73,4,"AI","A",3,3,3,2,3,3,3,3,30,2,16,15,72,50,26,15,1
73,5,"Human","R",4,4,4,4,4,4,4,4,11115,2,16,15,72,50,26,15,1
73,6,"Human","A",4,4,4,4,4,4,4,4,19695,2,16,15,72,50,26,15,1
73,7,"Human","R",3,3,3,4,3,4,3,4,9375,2,16,15,72,50,26,15,1
73,8,"AI","A",2,2,2,2,2,2,2,2,10,2,16,15,72,50,26,15,1
73,9,"AI","A",3,3,3,3,3,3,3,2,45,2,16,15,72,50,26,15,1
74,1,"Human","R",4,4,4,3,4,4,4,4,15010,0,15,12,65,38,44,26,1
74,10,"AI","R",4,4,4,3,4,4,4,3,16450,0,15,12,65,38,44,26,1
74,11,"AI","A",2,3,3,2,2,3,3,2,3490,0,15,12,65,38,44,26,1
74,12,"AI","R",3,4,3,2,4,4,4,3,4930,0,15,12,65,38,44,26,1
74,13,"Human","R",2,3,3,3,4,4,4,3,22210,0,15,12,65,38,44,26,1
74,14,"AI","A",2,2,2,2,2,2,2,2,2050,0,15,12,65,38,44,26,1
74,15,"AI","A",2,2,2,2,2,2,2,2,3490,0,15,12,65,38,44,26,1
74,16,"AI","R",2,3,2,2,2,3,2,2,2477,0,15,12,65,38,44,26,1
74,17,"Human","A",4,4,5,4,4,5,4,4,36610,0,15,12,65,38,44,26,1
74,18,"Human","R",4,4,4,3,4,4,4,4,29410,0,15,12,65,38,44,26,1
74,19,"Human","R",3,4,3,3,4,4,4,4,10470,0,15,12,65,38,44,26,1
74,2,"AI","A",2,2,3,3,3,3,3,3,3490,0,15,12,65,38,44,26,1
74,20,"Human","A",2,2,3,2,2,3,3,2,10690,0,15,12,65,38,44,26,1
74,21,"AI","A",3,4,3,3,3,3,3,4,4564,0,15,12,65,38,44,26,1
74,22,"Human","R",3,3,4,3,4,4,4,4,29410,0,15,12,65,38,44,26,1
74,23,"AI","A",3,4,3,2,3,4,3,3,3490,0,15,12,65,38,44,26,1
74,24,"AI","A",3,3,2,2,3,2,2,3,2880,0,15,12,65,38,44,26,1
74,25,"Human","R",2,3,3,2,4,4,3,3,10995,0,15,12,65,38,44,26,1
74,26,"Human","R",4,4,4,3,4,4,4,4,36610,0,15,12,65,38,44,26,1
74,27,"AI","R",4,4,3,3,4,3,4,3,4930,0,15,12,65,38,44,26,1
74,28,"Human","A",2,2,2,2,3,2,2,2,20770,0,15,12,65,38,44,26,1
74,29,"AI","A",1,2,3,2,4,4,3,3,7810,0,15,12,65,38,44,26,1
74,3,"Human","R",4,4,4,3,4,4,4,4,15315,0,15,12,65,38,44,26,1
74,30,"AI","R",2,3,4,3,4,4,4,3,4930,0,15,12,65,38,44,26,1
74,4,"Human","A",2,2,2,1,3,3,3,2,15742,0,15,12,65,38,44,26,1
74,5,"Human","R",3,4,4,3,4,4,4,4,22205,0,15,12,65,38,44,26,1
74,6,"AI","A",2,2,2,1,1,1,1,2,1620,0,15,12,65,38,44,26,1
74,7,"AI","R",4,4,4,4,3,4,4,4,4930,0,15,12,65,38,44,26,1
74,8,"AI","A",2,1,1,1,1,1,1,1,3790,0,15,12,65,38,44,26,1
74,9,"Human","A",3,4,4,3,4,4,4,3,15010,0,15,12,65,38,44,26,1
75,1,"AI","R",4,4,3,4,4,5,4,4,1440,3,11,20,51,32,40,28,1
75,10,"AI","R",4,4,5,3,4,4,5,4,60,3,11,20,51,32,40,28,1
75,11,"Human","A",2,3,4,3,3,1,4,4,43200,3,11,20,51,32,40,28,1
75,12,"AI","R",4,5,4,4,5,3,4,4,300,3,11,20,51,32,40,28,1
75,13,"Human","R",2,3,3,4,4,2,4,4,72000,3,11,20,51,32,40,28,1
75,14,"Human","A",1,2,4,2,3,3,2,4,21600,3,11,20,51,32,40,28,1
75,15,"Human","A",5,5,5,4,2,4,3,4,43200,3,11,20,51,32,40,28,1
75,16,"AI","R",1,1,1,4,1,1,1,3,2880,3,11,20,51,32,40,28,1
75,17,"Human","A",1,4,3,3,2,3,1,1,21600,3,11,20,51,32,40,28,1
75,18,"AI","R",5,4,3,4,3,1,4,2,60,3,11,20,51,32,40,28,1
75,19,"AI","R",1,3,2,2,1,1,1,1,10,3,11,20,51,32,40,28,1
75,2,"AI","A",4,4,3,4,3,5,3,4,1440,3,11,20,51,32,40,28,1
75,20,"AI","A",1,1,1,1,1,1,1,1,30,3,11,20,51,32,40,28,1
75,21,"Human","A",2,3,2,2,1,1,1,5,172800,3,11,20,51,32,40,28,1
75,22,"AI","R",1,1,1,1,1,2,1,1,15,3,11,20,51,32,40,28,1
75,23,"Human","A",1,3,3,4,1,1,1,2,129600,3,11,20,51,32,40,28,1
75,24,"AI","A",1,1,1,2,1,1,1,2,20,3,11,20,51,32,40,28,1
75,25,"Human","R",4,3,4,3,4,2,1,5,64800,3,11,20,51,32,40,28,1
75,26,"Human","R",5,5,4,4,3,2,4,4,4500,3,11,20,51,32,40,28,1
75,27,"AI","R",4,4,3,3,1,4,4,4,60,3,11,20,51,32,40,28,1
75,28,"Human","A",5,4,5,5,2,4,2,5,108000,3,11,20,51,32,40,28,1
75,29,"AI","A",1,1,4,2,1,4,2,4,14400,3,11,20,51,32,40,28,1
75,3,"AI","R",2,2,2,3,4,3,2,2,120,3,11,20,51,32,40,28,1
75,30,"AI","R",1,1,1,3,1,1,1,2,60,3,11,20,51,32,40,28,1
75,4,"AI","A",5,2,4,3,3,4,3,4,30,3,11,20,51,32,40,28,1
75,5,"Human","R",4,5,3,2,4,2,2,3,5760,3,11,20,51,32,40,28,1
75,6,"Human","A",4,5,4,4,4,3,4,4,144000,3,11,20,51,32,40,28,1
75,7,"Human","R",5,5,5,4,4,5,5,5,129600,3,11,20,51,32,40,28,1
75,8,"AI","A",5,3,4,4,3,5,2,5,2880,3,11,20,51,32,40,28,1
75,9,"AI","A",1,1,1,2,4,1,1,2,180,3,11,20,51,32,40,28,1
76,1,"AI","R",5,5,5,1,4,5,1,1,60,0,25,5,74,58,26,21,1
76,10,"AI","R",1,1,1,1,1,1,1,1,60,0,25,5,74,58,26,21,1
76,11,"AI","A",4,4,1,1,1,1,1,1,60,0,25,5,74,58,26,21,1
76,12,"Human","R",3,4,2,5,3,5,1,5,144000,0,25,5,74,58,26,21,1
76,13,"AI","R",1,1,1,1,1,1,1,1,60,0,25,5,74,58,26,21,1
76,14,"AI","A",5,4,2,1,3,1,1,1,70,0,25,5,74,58,26,21,1
76,15,"AI","A",1,1,1,1,1,1,1,1,60,0,25,5,74,58,26,21,1
76,16,"AI","R",1,1,1,1,1,1,1,1,60,0,25,5,74,58,26,21,1
76,17,"AI","A",1,1,1,1,1,1,1,1,60,0,25,5,74,58,26,21,1
76,18,"AI","R",1,1,1,1,1,1,1,1,60,0,25,5,74,58,26,21,1
76,19,"AI","R",4,4,4,1,4,3,1,1,149,0,25,5,74,58,26,21,1
76,2,"Human","A",4,1,1,5,4,4,4,5,43200,0,25,5,74,58,26,21,1
76,20,"Human","A",2,2,2,2,2,2,2,2,10080,0,25,5,74,58,26,21,1
76,21,"Human","A",5,5,5,5,5,5,5,5,14400,0,25,5,74,58,26,21,1
76,22,"Human","R",1,1,1,5,1,1,1,3,10080,0,25,5,74,58,26,21,1
76,23,"AI","A",1,1,1,1,1,1,1,1,60,0,25,5,74,58,26,21,1
76,24,"Human","A",4,5,1,5,4,1,1,5,72000,0,25,5,74,58,26,21,1
76,25,"AI","R",1,1,1,1,1,1,1,1,60,0,25,5,74,58,26,21,1
76,26,"AI","R",1,1,1,1,1,1,1,1,60,0,25,5,74,58,26,21,1
76,27,"AI","R",1,1,1,1,1,1,1,1,60,0,25,5,74,58,26,21,1
76,28,"AI","A",3,4,1,1,1,1,1,1,70,0,25,5,74,58,26,21,1
76,29,"Human","A",4,4,4,4,4,4,4,4,1440,0,25,5,74,58,26,21,1
76,3,"Human","R",5,5,5,5,5,5,5,5,144000,0,25,5,74,58,26,21,1
76,30,"AI","R",1,1,1,1,1,1,1,1,60,0,25,5,74,58,26,21,1
76,4,"Human","A",3,3,3,3,3,3,3,5,14400,0,25,5,74,58,26,21,1
76,5,"Human","R",5,5,5,5,5,5,5,5,50200,0,25,5,74,58,26,21,1
76,6,"Human","A",5,5,3,5,5,1,1,5,43200,0,25,5,74,58,26,21,1
76,7,"AI","R",1,1,1,1,1,1,1,1,60,0,25,5,74,58,26,21,1
76,8,"AI","A",1,1,1,1,1,1,1,1,60,0,25,5,74,58,26,21,1
76,9,"Human","A",3,1,2,4,4,1,1,5,18010,0,25,5,74,58,26,21,1
77,1,"Human","R",5,5,5,3,3,5,5,5,4472,0,25,13,55,51,24,14,1
77,10,"AI","R",3,2,5,4,1,1,1,2,1440,0,25,13,55,51,24,14,1
77,11,"AI","A",4,3,5,4,1,1,1,3,0,0,25,13,55,51,24,14,1
77,12,"AI","R",5,2,5,3,1,1,1,1,1440,0,25,13,55,51,24,14,1
77,13,"AI","R",5,5,5,5,5,5,5,5,21600,0,25,13,55,51,24,14,1
77,14,"Human","A",4,5,5,4,2,2,1,4,7200,0,25,13,55,51,24,14,1
77,15,"Human","A",3,2,4,3,1,1,1,3,7200,0,25,13,55,51,24,14,1
77,16,"Human","R",4,5,3,3,1,1,1,3,1440,0,25,13,55,51,24,14,1
77,17,"Human","A",5,5,5,5,5,5,5,5,2880,0,25,13,55,51,24,14,1
77,18,"Human","R",5,5,5,5,4,5,5,5,4320,0,25,13,55,51,24,14,1
77,19,"Human","R",5,5,5,5,5,5,5,5,14400,0,25,13,55,51,24,14,1
77,2,"AI","A",1,1,5,4,1,4,1,3,1440,0,25,13,55,51,24,14,1
77,20,"Human","A",2,2,2,4,2,4,1,3,2880,0,25,13,55,51,24,14,1
77,21,"Human","A",5,5,5,4,5,5,5,5,15120,0,25,13,55,51,24,14,1
77,22,"Human","R",4,5,5,5,5,5,5,5,8640,0,25,13,55,51,24,14,1
77,23,"AI","A",1,1,1,2,1,1,1,3,1440,0,25,13,55,51,24,14,1
77,24,"AI","A",5,5,5,3,2,2,2,4,1440,0,25,13,55,51,24,14,1
77,25,"Human","R",5,5,5,3,5,5,5,5,2880,0,25,13,55,51,24,14,1
77,26,"Human","R",5,5,5,5,5,5,5,5,43605,0,25,13,55,51,24,14,1
77,27,"Human","R",5,5,5,5,5,5,5,5,7200,0,25,13,55,51,24,14,1
77,28,"AI","A",3,2,4,4,1,1,1,5,3270,0,25,13,55,51,24,14,1
77,29,"AI","A",5,5,5,5,5,5,5,5,1440,0,25,13,55,51,24,14,1
77,3,"AI","R",5,5,5,5,5,5,5,5,14400,0,25,13,55,51,24,14,1
77,30,"AI","R",5,5,5,5,5,5,5,5,5760,0,25,13,55,51,24,14,1
77,4,"AI","A",1,1,1,2,1,1,1,1,1440,0,25,13,55,51,24,14,1
77,5,"Human","R",3,3,4,4,1,5,1,3,2880,0,25,13,55,51,24,14,1
77,6,"AI","A",5,5,5,5,5,5,5,3,2880,0,25,13,55,51,24,14,1
77,7,"Human","R",5,4,5,4,1,5,1,5,21780,0,25,13,55,51,24,14,1
77,8,"AI","A",5,3,5,4,2,4,2,2,2880,0,25,13,55,51,24,14,1
77,9,"Human","A",5,5,5,5,5,5,5,5,5760,0,25,13,55,51,24,14,1
78,1,"AI","R",3,3,2,2,2,3,2,3,0.5,3,16,13,65,42,36,21,1
78,10,"AI","R",1,1,1,1,1,1,1,1,2,3,16,13,65,42,36,21,1
78,11,"Human","A",1,1,1,1,1,1,1,1,3001,3,16,13,65,42,36,21,1
78,12,"Human","R",2,3,1,2,1,4,2,3,11520,3,16,13,65,42,36,21,1
78,13,"AI","R",1,1,1,1,1,1,1,1,5,3,16,13,65,42,36,21,1
78,14,"Human","A",1,1,1,2,1,1,1,3,28800,3,16,13,65,42,36,21,1
78,15,"AI","A",1,1,1,1,1,1,1,1,1,3,16,13,65,42,36,21,1
78,16,"AI","R",2,1,1,3,1,1,1,3,43200,3,16,13,65,42,36,21,1
78,17,"Human","A",1,1,1,1,1,1,1,1,120,3,16,13,65,42,36,21,1
78,18,"Human","R",1,1,1,1,1,1,1,1,1440,3,16,13,65,42,36,21,1
78,19,"AI","R",1,1,1,1,1,1,1,1,5,3,16,13,65,42,36,21,1
78,2,"AI","A",1,1,1,1,1,1,1,1,1,3,16,13,65,42,36,21,1
78,20,"Human","A",1,1,1,1,1,1,1,1,10,3,16,13,65,42,36,21,1
78,21,"Human","A",1,1,1,1,1,1,1,1,1440,3,16,13,65,42,36,21,1
78,22,"AI","R",1,1,1,1,1,1,1,1,2,3,16,13,65,42,36,21,1
78,23,"AI","A",1,1,1,1,1,1,1,1,5,3,16,13,65,42,36,21,1
78,24,"Human","A",1,1,1,1,1,1,1,1,5,3,16,13,65,42,36,21,1
78,25,"AI","R",1,1,1,1,1,1,1,1,2,3,16,13,65,42,36,21,1
78,26,"AI","R",1,1,1,1,1,1,1,1,1,3,16,13,65,42,36,21,1
78,27,"AI","R",3,3,2,2,2,3,2,2,0.5,3,16,13,65,42,36,21,1
78,28,"AI","A",1,1,1,1,1,1,1,1,2,3,16,13,65,42,36,21,1
78,29,"AI","A",1,1,1,1,1,1,1,1,0.5,3,16,13,65,42,36,21,1
78,3,"AI","R",3,3,2,2,2,3,2,2,30,3,16,13,65,42,36,21,1
78,30,"Human","R",1,2,1,2,1,1,1,3,11520,3,16,13,65,42,36,21,1
78,4,"Human","A",1,1,1,1,1,1,1,2,2880,3,16,13,65,42,36,21,1
78,5,"AI","R",1,1,1,1,1,1,1,1,2,3,16,13,65,42,36,21,1
78,6,"Human","A",1,1,1,1,1,1,1,1,1,3,16,13,65,42,36,21,1
78,7,"AI","R",2,2,1,1,2,3,2,2,5,3,16,13,65,42,36,21,1
78,8,"Human","A",1,1,1,3,1,1,1,2,14400,3,16,13,65,42,36,21,1
78,9,"Human","A",2,2,1,1,1,1,1,1,2880,3,16,13,65,42,36,21,1
79,1,"Human","R",3,4,1,3,1,4,1,4,2880,6,19,9,63,42,45,21,1
79,10,"AI","R",2,2,2,2,1,3,1,3,2160,6,19,9,63,42,45,21,1
79,11,"Human","A",4,5,3,4,3,3,2,4,2160,6,19,9,63,42,45,21,1
79,12,"Human","R",3,3,2,3,1,4,1,3,2880,6,19,9,63,42,45,21,1
79,13,"Human","R",3,3,3,3,2,5,1,3,1440,6,19,9,63,42,45,21,1
79,14,"Human","A",2,3,3,3,1,3,1,3,4320,6,19,9,63,42,45,21,1
79,15,"Human","A",2,3,2,3,1,3,1,3,1440,6,19,9,63,42,45,21,1
79,16,"AI","R",2,3,1,3,1,2,1,3,1440,6,19,9,63,42,45,21,1
79,17,"Human","A",4,5,2,4,1,2,1,4,4080,6,19,9,63,42,45,21,1
79,18,"AI","R",3,4,2,3,1,2,1,4,2520,6,19,9,63,42,45,21,1
79,19,"AI","R",5,5,2,4,3,4,1,1,60,6,19,9,63,42,45,21,1
79,2,"AI","A",3,3,4,3,1,4,1,4,3600,6,19,9,63,42,45,21,1
79,20,"AI","A",2,1,2,1,1,3,1,2,1440,6,19,9,63,42,45,21,1
79,21,"Human","A",3,4,2,4,1,3,1,3,1440,6,19,9,63,42,45,21,1
79,22,"AI","R",1,2,2,2,1,3,1,3,1440,6,19,9,63,42,45,21,1
79,23,"AI","A",3,3,2,3,1,2,1,3,3240,6,19,9,63,42,45,21,1
79,24,"AI","A",4,5,2,4,1,2,1,3,2880,6,19,9,63,42,45,21,1
79,25,"Human","R",2,3,4,3,1,4,1,3,1920,6,19,9,63,42,45,21,1
79,26,"Human","R",3,4,2,3,1,3,1,4,3720,6,19,9,63,42,45,21,1
79,27,"Human","R",4,5,3,4,1,5,1,4,6840,6,19,9,63,42,45,21,1
79,28,"Human","A",3,4,2,2,2,4,1,3,2880,6,19,9,63,42,45,21,1
79,29,"AI","A",1,3,3,2,1,4,1,4,1440,6,19,9,63,42,45,21,1
79,3,"AI","R",4,5,2,4,1,4,1,3,4320,6,19,9,63,42,45,21,1
79,30,"AI","R",5,5,2,4,3,4,2,1,60,6,19,9,63,42,45,21,1
79,4,"Human","A",3,3,4,3,1,5,1,3,3360,6,19,9,63,42,45,21,1
79,5,"AI","R",2,2,3,2,1,2,1,3,2160,6,19,9,63,42,45,21,1
79,6,"Human","A",4,5,2,4,1,3,1,5,5760,6,19,9,63,42,45,21,1
79,7,"Human","R",2,2,2,3,1,3,1,3,2880,6,19,9,63,42,45,21,1
79,8,"Human","A",1,2,4,3,1,4,1,4,2880,6,19,9,63,42,45,21,1
79,9,"AI","A",2,4,3,3,1,2,1,3,2880,6,19,9,63,42,45,21,1
80,1,"Human","R",2,3,2,3,1,3,1,4,1440,1,18,11,74,53,47,25,1
80,10,"Human","R",2,3,2,3,2,2,1,4,1440,1,18,11,74,53,47,25,1
80,11,"AI","A",4,4,3,4,3,3,2,1,1,1,18,11,74,53,47,25,1
80,12,"AI","R",2,4,1,2,1,3,1,1,1,1,18,11,74,53,47,25,1
80,13,"AI","R",2,2,1,2,1,3,1,1,1,1,18,11,74,53,47,25,1
80,14,"AI","A",4,4,2,2,1,3,2,1,1,1,18,11,74,53,47,25,1
80,15,"AI","A",5,4,2,3,2,3,2,1,1,1,18,11,74,53,47,25,1
80,16,"AI","R",4,4,1,3,2,2,2,1,1,1,18,11,74,53,47,25,1
80,17,"Human","A",2,2,1,1,1,1,1,2,120,1,18,11,74,53,47,25,1
80,18,"Human","R",2,3,1,2,1,2,1,4,1080,1,18,11,74,53,47,25,1
80,19,"Human","R",4,4,2,3,2,3,2,4,1440,1,18,11,74,53,47,25,1
80,2,"AI","A",4,4,2,3,3,3,2,1,1,1,18,11,74,53,47,25,1
80,20,"AI","A",1,1,1,1,1,1,1,1,1,1,18,11,74,53,47,25,1
80,21,"Human","A",3,3,2,2,2,3,2,2,360,1,18,11,74,53,47,25,1
80,22,"Human","R",4,2,3,3,3,4,3,2,60,1,18,11,74,53,47,25,1
80,23,"AI","A",2,2,1,1,1,2,1,1,1,1,18,11,74,53,47,25,1
80,24,"Human","A",2,2,1,3,2,2,1,3,720,1,18,11,74,53,47,25,1
80,25,"Human","R",1,2,1,2,1,4,1,3,600,1,18,11,74,53,47,25,1
80,26,"AI","R",2,3,1,2,1,2,1,1,1,1,18,11,74,53,47,25,1
80,27,"Human","R",3,3,2,3,2,4,2,3,600,1,18,11,74,53,47,25,1
80,28,"AI","A",4,3,2,2,3,4,2,1,1,1,18,11,74,53,47,25,1
80,29,"AI","A",3,2,3,3,2,4,2,2,1,1,18,11,74,53,47,25,1
80,3,"Human","R",5,5,3,4,2,3,3,5,2880,1,18,11,74,53,47,25,1
80,30,"AI","R",3,4,2,3,2,3,2,1,1,1,18,11,74,53,47,25,1
80,4,"Human","A",4,3,3,3,3,5,3,3,720,1,18,11,74,53,47,25,1
80,5,"AI","R",3,3,2,2,3,4,1,1,1,1,18,11,74,53,47,25,1
80,6,"Human","A",3,3,2,4,1,1,1,5,2880,1,18,11,74,53,47,25,1
80,7,"Human","R",2,2,1,2,1,3,1,3,360,1,18,11,74,53,47,25,1
80,8,"AI","A",3,3,2,2,3,4,3,1,1,1,18,11,74,53,47,25,1
80,9,"Human","A",2,3,2,3,1,2,1,5,2880,1,18,11,74,53,47,25,1
